util,Action de table,Affichage d'un toast,Affichage d'une arborescence,Affichage d'une dialogue,Affichage d'une erreur,Chainage,Clic long,Clic sur une checkbox,Clic sur une grille d'historique de recherche,Création d'un écran,Dissimulation d'une arborescence,Double-clic,Démarrage serveur d'application Tomcat,Désélection d'un flag,Désélection d'un élément,Entrée en saisie dans un formulaire,Erreur système grave,Exécution d'un bouton,Fermeture d'un panel,Fermeture d'une dialogue,Fermeture de session,Filtrage / Tri,Lancement d'un tableau de bord,Lancement d'une action générique,Lancement d'une action infocentre,Lancement d'une stat,Ouverture d'un panel,Raccourci,Raccourci dans l'édition de table,Retour sur un écran,Saisie dans un champ,Sélection d'un flag,Sélection d'un écran,Sélection d'un élément,Sélection d’un onglet
prb,0.0024323181049069375,0.0005287648054145516,0.0,0.07772842639593909,0.0010575296108291032,0.031620135363790186,0.0008460236886632825,0.0,0.00010575296108291032,0.06503807106598984,0.0,0.0635575296108291,0.0,0.0,0.0,0.0,0.0,0.2306472081218274,0.0,0.07868020304568528,0.001692047377326565,0.00962351945854484,0.06038494077834179,0.1353637901861252,0.0,0.005816412859560068,0.0,0.0,0.0,0.006979695431472081,0.08417935702199661,0.11643401015228426,0.015545685279187817,0.0,0.011738578680203046
pre,0.0,0.005310161718561429,0.004344677769732078,0.11344436398744871,0.005068790731354091,0.02172338884866039,0.0,0.000724112961622013,0.08085928071445812,0.053342988172821626,0.0004827419744146754,0.02172338884866039,0.0,0.0,0.000724112961622013,0.15399468983828143,0.0,0.21892348539705528,0.0009654839488293508,0.11416847694907072,0.0002413709872073377,0.00313782283369539,0.0,0.04248129374849143,0.0,0.006758387641805455,0.000724112961622013,0.000724112961622013,0.0,0.005068790731354091,0.06203234371228578,0.0,0.06323919864832248,0.000724112961622013,0.019068307989379675
psg,0.0010330578512396695,0.0010330578512396695,0.0,0.08512396694214876,0.0008264462809917355,0.053925619834710746,0.0,0.0010330578512396695,0.0,0.0481404958677686,0.0,0.047520661157024795,0.0,0.0,0.0,0.0,0.0,0.20041322314049587,0.0,0.08615702479338842,0.0010330578512396695,0.0010330578512396695,0.0026859504132231405,0.1353305785123967,0.0,0.0006198347107438017,0.0,0.0012396694214876034,0.0,0.04359504132231405,0.08078512396694215,0.18512396694214875,0.015909090909090907,0.0,0.00743801652892562
ptb,0.001451479126347802,0.002419131877246337,0.0,0.053497373513961846,0.00048382637544926735,0.018592756427978988,0.0,0.0002764722145424385,0.0,0.0037323748963229196,0.0,0.0030411943599668234,0.0002764722145424385,0.0,0.0,0.0,0.0,0.24481614597732929,6.911805363560962e-05,0.06186065800387061,0.0009676527508985347,0.00020735416090682886,0.0,0.03435167265689798,0.0,0.020597179983411668,6.911805363560962e-05,0.0,0.0,0.035664915675974566,0.24115288913464197,0.0,0.02743986729333702,0.0,0.24903234724910148
pxi,0.00045195697369610415,0.004158004158004158,0.0,0.048449787580222364,0.0037964385790472746,0.04094730181686703,0.0,0.006869746000180783,0.0009039139473922083,0.047907439211787035,9.039139473922083e-05,0.14290879508270812,0.0,0.0,0.0,0.0611949742384525,0.0,0.1797884841363102,0.0008135225526529874,0.049534484317093015,0.0003615655789568833,0.00108469673687065,0.0,0.05721775286992678,0.0,0.000542348368435325,0.0002711741842176625,0.03154659676398807,0.0,0.012925969447708578,0.04483413179065353,0.0,0.21558347645304168,0.0,0.04781704781704782
pyb,0.004196871423120946,0.016405951926745516,0.011446012972148036,0.06562380770698206,0.004196871423120946,0.0534147272033575,0.0,0.0064860740175505536,0.009538344143456695,0.04044257916825639,0.0038153376573826785,0.01755055322396032,0.00038153376573826786,0.0,0.0,0.0,0.0,0.2575352918733308,0.003052270125906143,0.07249141549027088,0.0019076688286913392,0.0011446012972148034,0.0,0.10301411674933232,0.0,0.009538344143456695,0.003052270125906143,0.03700877527661198,0.0,0.03471957268218237,0.0782144219763449,0.0,0.10721098817245327,0.0,0.057611598626478445
qbf,0.0025311329351017514,0.005872228409436063,0.0013161891262529108,0.059127265363976916,0.004556039283183153,0.037460767439505924,0.0,0.00020249063480814013,0.1410347271438696,0.056596132428875165,0.001417434443656981,0.01721170395869191,0.0006074719044244204,0.0,0.0,0.0,0.00010124531740407007,0.15034929634504404,0.00010124531740407007,0.0645945125037967,0.0008099625392325605,0.0008099625392325605,0.06945428773919206,0.0943606358205933,0.0,0.005669737774627924,0.00040498126961628026,0.04859775235395363,0.0,0.020755290067834362,0.07826263035334616,0.00020249063480814013,0.105497620735041,0.0,0.03209476561709021
qdv,0.0,0.012064343163538873,0.02546916890080429,0.07238605898123325,0.002680965147453083,0.07506702412868632,0.0,0.0,0.0,0.04289544235924933,0.021447721179624665,0.04289544235924933,0.0,0.0,0.0,0.0,0.0,0.28150134048257375,0.0,0.06970509383378017,0.005361930294906166,0.004021447721179625,0.0,0.01742627345844504,0.0,0.006702412868632708,0.0,0.004021447721179625,0.0,0.14209115281501342,0.04289544235924933,0.0,0.10857908847184987,0.0,0.022788203753351208
qfy,0.0024026085464218293,0.09490303758366227,0.005663291573708598,0.06246782220696757,0.006692980950746525,0.020250557748412563,0.0,0.003432297923459756,0.17744980264286941,0.02608546421829415,0.003432297923459756,0.004805217092843659,0.00017161489617298782,0.0,0.027801613180024026,0.0,0.0,0.17521880899262057,0.005148446885189634,0.06675819461129226,0.0010296893770379268,0.001887763857902866,0.0,0.04667925175905269,0.0,0.0022309936502488414,0.0010296893770379268,0.005148446885189634,0.0,0.010296893770379269,0.10451347176934958,0.0,0.09095589497168355,0.02814484297237,0.025399004633602198
qkd,0.004694835680751174,0.007303077725612937,0.001564945226917058,0.024256651017214397,0.001564945226917058,0.0738132498695879,0.0,0.0002608242044861763,0.21544079290558163,0.054773082942097026,0.013302034428794992,0.01278038601982264,0.0002608242044861763,0.0,0.0,0.0,0.0,0.21961398017736045,0.001564945226917058,0.027386541471048513,0.003129890453834116,0.0005216484089723526,0.0026082420448617634,0.025039123630672927,0.0,0.010432968179447054,0.000782472613458529,0.000782472613458529,0.0,0.050078247261345854,0.023995826812728223,0.0,0.18127282211789253,0.0,0.04277516953573292
qof,0.0022049816251531237,0.0040016333197223355,0.0002449979583503471,0.04614128215598203,0.00032666394446712944,0.06059616169865251,0.00016333197223356472,0.05504287464271131,0.0026133115557370355,0.017313189056757862,0.00016333197223356472,0.003348305430788077,0.0008983258472846059,8.166598611678236e-05,0.0,0.0,0.0,0.20979991833401387,0.0,0.060514495712535726,0.0004899959167006942,0.17247856267864434,0.0,0.030216414863209473,0.0,0.030298080849326257,0.0,0.0035116374030216414,0.0,0.06982441812984892,0.062392813393221724,0.0,0.07709269089424255,0.0,0.0902409146590445
qqe,0.0021915940193834318,0.004675400574684654,0.0008279355184337408,0.03360444163054595,0.0018993814834656407,0.04543904933521648,4.870208931963181e-05,0.0,0.002240296108703063,0.0673549895290508,0.00029221253591779086,0.032484293576194416,0.0004383188038766863,4.870208931963181e-05,0.0,0.0,0.0,0.12988847221545805,0.0014123605902693227,0.03506550431013491,0.00053572298251595,0.0020454877514245362,0.12540787999805192,0.06579652267082257,0.0,0.004480592217406126,0.00014610626795889543,0.12248575463887401,0.0,0.007938440559099985,0.06667316027857595,4.870208931963181e-05,0.19300637997370088,0.0,0.05352359616227536
qsw,0.0011912640635340834,0.0033090668431502318,0.0013236267372600927,0.10363997352746525,0.002911978821972204,0.03970880211780278,0.0,0.00026472534745201854,0.0010589013898080742,0.04500330906684315,0.00026472534745201854,0.033620119126406355,0.0,0.0,0.0,0.12177365982792852,0.0,0.19682329583057578,0.0,0.10681667769688948,0.0021178027796161483,0.06935804103242886,0.0,0.07888815354070153,0.0,0.0009265387160820648,0.00026472534745201854,0.013898080741230973,0.0,0.011250827266710787,0.03838517538054269,0.0,0.0657842488418266,0.0,0.0614162806088683
rff,0.003404255319148936,0.00425531914893617,0.0,0.12680851063829787,0.00851063829787234,0.010212765957446808,0.0,0.0,0.14553191489361703,0.04085106382978723,0.0,0.09446808510638298,0.001702127659574468,0.0,0.003404255319148936,0.0,0.0,0.2221276595744681,0.0,0.12936170212765957,0.0,0.002553191489361702,0.0,0.023829787234042554,0.0,0.005957446808510639,0.000851063829787234,0.000851063829787234,0.0,0.009361702127659575,0.033191489361702124,0.0,0.09702127659574468,0.005106382978723404,0.030638297872340424
rgo,0.004631494160289972,0.0010068465565847766,0.00010068465565847765,0.08336689488521949,0.0030205396697543293,0.013189689891260572,0.00030205396697543293,0.0,0.0,0.05175191300845751,0.0,0.17196939186467983,0.0,0.0,0.0,0.0,0.0,0.2202980265807491,0.0007047925896093435,0.08588401127668144,0.00030205396697543293,0.003725332259363673,0.0,0.11276681433749497,0.0,0.003624647603705195,0.00010068465565847765,0.0009061619009262988,0.0,0.0022150624244865083,0.11286749899315345,0.06635118807893677,0.04621425694724124,0.0,0.014699959726137737
rmf,0.0014204545454545455,0.017045454545454544,0.0,0.08522727272727272,0.0014204545454545455,0.10511363636363637,0.0,0.011363636363636364,0.0,0.056818181818181816,0.0,0.046875,0.0014204545454545455,0.0,0.0,0.0,0.0,0.3835227272727273,0.0014204545454545455,0.08948863636363637,0.002840909090909091,0.007102272727272727,0.0,0.03125,0.0,0.002840909090909091,0.0014204545454545455,0.002840909090909091,0.0,0.008522727272727272,0.02130681818181818,0.0,0.04403409090909091,0.0,0.07670454545454546
rvh,0.004177303318635414,0.007735746886361878,0.0009282896263634254,0.06126711533998608,0.005337665351589696,0.03821458961862768,0.0,0.0005415022820453314,0.002088651659317707,0.043397540032490134,0.00023207240659085636,0.005415022820453315,7.735746886361879e-05,7.735746886361879e-05,0.003867873443180939,0.0,0.0,0.17730331863541424,0.00038678734431809393,0.06552177612748511,0.0007735746886361879,0.0007735746886361879,0.0,0.038988164307263866,0.0,0.00015471493772723757,0.0005415022820453314,0.09700626595497795,0.0,0.03682215517908254,0.05941053608725923,0.13320956138315154,0.12508702715247158,0.0037905159743173203,0.0868724375338439
sbz,0.006047516198704104,0.0021598272138228943,0.00028797696184305253,0.02958963282937365,0.0028077753779697625,0.056083513318934484,0.00021598272138228941,0.0,0.0014398848092152627,0.05723542116630669,0.00021598272138228941,0.06551475881929446,0.0,0.0,0.0010799136069114472,0.0,0.0,0.17465802735781139,0.00021598272138228941,0.029877609791216703,7.199424046076313e-05,0.0012958963282937365,0.0,0.058171346292296616,0.0,0.002015838732901368,0.0003599712023038157,0.12347012239020878,0.0,0.03030957523398128,0.08092152627789777,0.0,0.17782577393808496,0.0010799136069114472,0.09704823614110872
sdx,0.0005598534201954398,0.007125407166123778,0.0,0.051099348534201956,0.0002544788273615635,0.021019951140065146,0.0,0.0002544788273615635,0.0,0.0016795602605863193,0.0,0.15146579804560262,5.0895765472312706e-05,0.0,0.0,0.0,0.0,0.23376425081433225,0.0,0.058835504885993484,5.0895765472312706e-05,0.003104641693811075,0.0,0.03399837133550489,0.0,0.024989820846905538,0.0,0.0,0.0,0.024582654723127036,0.18078175895765472,0.0,0.04616245928338762,0.0,0.16021986970684038
sfi,0.010031746031746032,0.010158730158730159,0.0,0.07250793650793651,0.0038095238095238095,0.041523809523809525,0.0,0.011682539682539683,0.002285714285714286,0.030984126984126985,0.0,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0,0.23644444444444446,0.00012698412698412698,0.07314285714285715,0.0015238095238095239,0.15644444444444444,0.07720634920634921,0.06806349206349206,0.0,0.0016507936507936507,0.0,0.0,0.0,0.017777777777777778,0.12241269841269842,0.0,0.030222222222222223,0.0,0.02819047619047619
sgd,0.0013335111348179757,0.06787571676223496,0.0005334044539271903,0.06160821442859048,0.004533937858381117,0.0440058674489932,0.0,0.0,0.0013335111348179757,0.03600480064008534,0.0,0.01693559141218829,0.00026670222696359517,0.0,0.0,0.0,0.0,0.21509534604613947,0.0038671822909721295,0.06254167222296306,0.00026670222696359517,0.000933457794372583,0.0,0.11081477530337379,0.0,0.001866915588745166,0.0005334044539271903,0.12961728230430725,0.0,0.0276036804907321,0.07921056140818776,0.0,0.08134417922389652,0.0,0.051873583144419255
shh,0.012711407950016159,0.01088010341484434,0.0,0.03975008079284714,0.0021544759237315525,0.0010772379618657763,0.0,0.0,0.0,0.026069158677151785,0.0,0.001939028331358397,0.0,0.0,0.0,0.0,0.0,0.2564903587202413,0.0,0.039857804589033714,0.004416675643649682,0.006463427771194657,0.0,0.009587417860605407,0.0005386189809328881,0.0,0.0,0.02930087256274911,0.0,0.014542712485187978,0.37229343962081224,0.0,0.0856404179683292,0.0,0.08628676074544867
sii,0.003657122469003657,0.016055659620016056,0.0,0.07992150566407992,0.005084292213005084,0.03451966818303452,0.0,0.0003567924360003568,0.001337971635001338,0.03692801712603693,0.0,0.06511461957006512,0.0,0.0,0.0,0.0,0.0,0.18116135937918115,0.0001783962180001784,0.09044688252609044,0.0014271697440014271,0.0033895281420033897,0.0,0.02898938542502899,0.0,0.014093301222014094,0.0001783962180001784,0.12353938096512354,0.0,0.024797074302024796,0.14566051199714566,0.0,0.11827669253411828,0.0,0.024886272411024885
skm,0.005920344456404736,0.004736275565123789,0.0012917115177610333,0.04424111948331539,0.0016146393972012918,0.02604951560818084,0.00010764262648008612,0.0,0.0006458557588805167,0.018729817007534982,0.00021528525296017224,0.00032292787944025834,0.0016146393972012918,0.0,0.0,0.0044133476856835305,0.0,0.2892357373519914,0.00010764262648008612,0.06770721205597417,0.007104413347685684,0.0015069967707212056,0.0006458557588805167,0.03853606027987083,0.00010764262648008612,0.05575888051668461,0.0,0.026157158234660926,0.0,0.009580193756727664,0.32691065662002156,0.0,0.04790096878363832,0.0,0.01883745963401507
slq,0.024098504837291118,0.014687774846086191,0.0043975373790677225,0.08293755496921724,0.004309586631486367,0.02955145118733509,0.0,0.0038698328935795954,0.0,0.02339489885664028,0.0007036059806508355,8.795074758135444e-05,0.0016710642040457344,0.0,0.0,0.007036059806508356,0.0,0.31521547933157434,0.0,0.09050131926121371,0.003605980650835532,0.0012313104661389623,0.0,0.03201407211961302,0.008619173262972735,0.037554969217238346,0.0,0.010114335971855761,0.0,0.03412489006156552,0.18583992963940194,0.0,0.02295514511873351,0.0,0.061477572559366755
snn,0.00354924578527063,0.0008873114463176575,0.0,0.05944986690328305,0.005323868677905945,0.06921029281277728,0.0,0.0,0.006211180124223602,0.06654835847382432,0.0,0.05678793256433008,0.0044365572315882874,0.0,0.0,0.0,0.0,0.2466725820763088,0.0008873114463176575,0.06743566992014197,0.0008873114463176575,0.001774622892635315,0.0,0.07985803016858918,0.0,0.00354924578527063,0.01064773735581189,0.030168589174800354,0.0,0.03194321206743567,0.0771960958296362,0.0,0.14906832298136646,0.0,0.027506654835847383
snv,0.003067160232681121,0.01406663141195135,0.0006345848757271285,0.09867794817556848,0.006663141195134849,0.018931782125859335,0.0,0.0009518773135906928,0.002538339502908514,0.04960338445267055,0.0015864621893178213,0.019672131147540985,0.0,0.0,0.0,0.1368588048651507,0.0,0.19333685880486515,0.0,0.1022739291380222,0.00042305658381808567,0.0026441036488630354,0.06631411951348493,0.05510312004230566,0.0,0.0039132734003172924,0.00021152829190904283,0.03733474352194606,0.0,0.011845584346906399,0.113590692755156,0.0,0.047805393971443684,0.0,0.011951348492860921
sov,0.006646726487205052,0.0006646726487205051,0.002326354270521768,0.07544034562977733,0.003988035892323031,0.1016949152542373,0.0013293452974410102,0.0006646726487205051,0.0026586905948820204,0.04287138584247258,0.0013293452974410102,0.003988035892323031,0.0,0.0,0.0,0.0,0.0,0.2675307411100033,0.00033233632436025255,0.08109006314390163,0.0009970089730807576,0.0036556995679627785,0.0,0.040877367896311065,0.0,0.001661681621801263,0.00033233632436025255,0.1997341309405118,0.0,0.014622798271851114,0.055167829843801926,0.0,0.05084745762711865,0.0,0.03954802259887006
sps,0.0124516960068699,0.009016745384285102,0.0036496350364963502,0.0897380850150279,0.013310433662516101,0.040145985401459854,0.0,0.00042936882782310007,0.008587376556462,0.056676685272649206,0.0021468441391155,0.035422928295405755,0.00021468441391155003,0.0,0.018892228424216402,0.0,0.0,0.24753112924001716,0.00042936882782310007,0.09682267067410906,0.0025762129669386004,0.0017174753112924003,0.0,0.08308286818376986,0.0,0.00794332331472735,0.0006440532417346501,0.0060111635895234005,0.0,0.004293688278231,0.09467582653499355,0.0,0.13009875483039932,0.0197509660798626,0.013739802490339202
sqb,0.0046718576195773085,0.016240266963292546,0.0,0.0731924360400445,0.005784204671857619,0.016240266963292546,0.0002224694104560623,0.003781979977753059,0.009566184649610678,0.040489432703003335,0.0,0.15795328142380421,0.0,0.0,0.00489432703003337,0.0,0.0,0.2075639599555061,0.0002224694104560623,0.07274749721913237,0.0017797552836484984,0.0002224694104560623,0.0,0.03114571746384872,0.0,0.0017797552836484984,0.0006674082313681868,0.07230255839822025,0.0,0.0020022246941045607,0.13058954393770855,0.0,0.12947719688542825,0.005784204671857619,0.01067853170189099
swe,0.002221235006663705,0.01565970679697912,0.00011106175033318525,0.07729897823189694,0.016437139049311416,0.02876499333629498,0.00011106175033318525,0.0023322967569968903,0.0003331852509995558,0.04409151488227454,0.0005553087516659262,0.07896490448689471,0.0019991115059973343,0.00011106175033318525,0.0,0.0,0.0,0.17647712127943135,0.0,0.08063083074189249,0.0009995557529986672,0.0012216792536650378,0.1386050644158152,0.0368725011106175,0.0,0.02365615282096846,0.0,0.004886717014660151,0.0,0.012327854286983563,0.16892492225677477,0.0,0.07318969346956908,0.0,0.013216348289649045
syt,0.007993268826251577,0.006731173748422381,0.007853036039826112,0.05763567522086664,0.004206983592763988,0.019352124526714348,0.0,0.005889777029869584,0.006170242602720516,0.04375262936474548,0.002944888514934792,0.012761183564717431,0.002103491796381994,0.0,0.007712803253400645,0.0,0.0,0.1737484223811527,0.0008413967185527977,0.06618987519282007,0.000560931145701865,0.00224372458280746,0.00014023278642546626,0.04277099985976721,0.0,0.03211330809143178,0.000981629504978264,0.0002804655728509325,0.0,0.20922731734679567,0.08554199971953443,0.00014023278642546626,0.10222970130416491,0.007853036039826112,0.09002944888514935
szr,0.0048721071863581,0.0060901339829476245,0.00020300446609825416,0.05460820138043037,0.005684125050751117,0.012789281364190013,0.0,0.006293138449045879,0.009135200974421437,0.05115712545676005,0.0,0.011977263499796996,0.0006090133982947625,0.0,0.0438489646772229,0.0,0.0,0.2293950466910272,0.007917174177831911,0.05866829070239545,0.0014210312626877792,0.001218026796589525,0.0,0.04344295574502639,0.0,0.007917174177831911,0.011571254567600487,0.15306536743808363,0.0,0.08343483556638245,0.04486398700771417,0.0,0.08627689809175802,0.04425497360941941,0.019285424279334145
tdk,0.026828212894850715,0.02120294244915621,0.0099524015577672,0.04283859800951969,0.044569450454348764,0.06880138468195586,0.0,0.0,0.0,0.04067503245348334,0.006057983556901774,0.01038511466897447,0.004327131112072695,0.0,0.0,0.0,0.0,0.31112072695802684,0.0,0.04067503245348334,0.0021635655560363477,0.009519688446559932,0.0,0.05884898312418866,0.0,0.08481176979662484,0.0,0.012548680225010819,0.0,0.04240588489831242,0.08567719601903938,0.0,0.028991778450887063,0.0,0.04759844223279965
tfi,0.002169751116783663,0.0639438417358009,0.004850031908104659,0.0650925335035099,0.005360561582641991,0.05717932354818124,0.0008934269304403319,0.0005105296745373325,0.0008934269304403319,0.059859604339502236,0.0056158264199106574,0.014039566049776643,0.0,0.0,0.0,0.0,0.00012763241863433312,0.25488194001276326,0.0005105296745373325,0.06560306317804722,0.0005105296745373325,0.004339502233567326,0.0,0.0393107849393746,0.0,0.004339502233567326,0.0006381620931716656,0.0005105296745373325,0.0,0.015188257817485642,0.06037013401403957,0.12227185705169114,0.07734524569240588,0.0,0.07364390555201021
tft,0.0,0.0693023014182555,5.1950750688347444e-05,0.040833290041041095,0.0021819315289105926,0.03584601797495974,0.0,0.0,0.0019221777754688555,0.04696347862226609,5.1950750688347444e-05,0.16998285625227286,0.0,0.0,0.0,0.0,0.0,0.2016728141721648,0.002805340537170762,0.04556080835368071,0.00010390150137669489,0.0028572912878591095,0.00010390150137669489,0.06665281313314977,0.0,0.007792612603252117,0.0,0.0,0.0,0.012364278663826693,0.09465426775416905,0.0,0.1573588238350044,0.0,0.04093719154241779
tjc,0.003269500233535731,0.005604857543204111,0.0018682858477347033,0.10088743577767398,0.0014012143858010276,0.04203643157403083,0.0,0.0,0.12470808033629145,0.05511443250817375,0.0,0.02802428771602055,0.0,0.0,0.0,0.0,0.0,0.17748715553479683,0.0,0.10462400747314339,0.0018682858477347033,0.0018682858477347033,0.0,0.08827650630546474,0.0,0.00046707146193367583,0.0,0.06632414759458197,0.0,0.017748715553479684,0.03035964502568893,0.0,0.11816907986921998,0.0,0.029892573563755253
tkz,0.006662225183211193,0.012658227848101266,0.0,0.07861425716189208,0.007994670219853431,0.012325116588940706,0.0,0.0006662225183211193,0.002664890073284477,0.039973351099267154,0.0,0.013657561625582945,0.0,0.00033311125916055963,0.01698867421718854,0.07728181212524983,0.0,0.1692205196535643,0.0,0.0866089273817455,0.0016655562958027982,0.0016655562958027982,0.0,0.06595602931379081,0.0,0.005329780146568954,0.0,0.004663557628247834,0.0,0.16189207195203198,0.12425049966688874,0.0,0.08694203864090606,0.01798800799467022,0.003997335109926716
tmn,0.00397242668536044,0.08050005841803949,0.0,0.10935856992639327,0.005023951396191144,0.007360672975814932,0.0,0.00023367215796237878,0.0017525411847178409,0.02488608482299334,0.0,0.008178525528683258,0.0,0.0,0.010865755345250614,0.0,0.0,0.22747984577637576,0.00023367215796237878,0.11473302955952798,0.00011683607898118939,0.15258791914943334,0.0,0.030844724851034,0.0,0.007127000817852553,0.00011683607898118939,0.006893328659890174,0.0,0.005257623554153523,0.09977801144993574,0.0,0.08458932118238112,0.010047902792382287,0.008061689449702068
tsn,0.00022279157847833353,0.17823326278266682,0.0021165199955441682,0.06371839144480339,0.0045672273588058376,0.05369277041327838,0.0,0.012810515762504178,0.0012253536816308344,0.03542386097805503,0.0003341873677175003,0.0053469978834800045,0.0005569789461958338,0.0,0.0,0.0,0.0,0.21209758271137352,0.00044558315695666706,0.07040213879915339,0.0003341873677175003,0.0005569789461958338,0.00022279157847833353,0.0395455051799042,0.0,0.025175448368051686,0.001893728417065835,0.0,0.0,0.08633173666035424,0.07017934722067506,0.0,0.07597192826111172,0.0,0.05859418513980172
tvt,0.00832805286503123,0.0656286774689961,0.0005431338825020367,0.04019190730515072,0.000995745451253734,0.04236444283515887,0.0,0.0,0.0027156694125101835,0.056214356838960804,0.0007241785100027156,0.04354123291391328,0.0,0.0,0.0,0.12763646238797863,0.0,0.13868018466552004,0.00027156694125101837,0.04236444283515887,0.0008147008237530552,0.0001810446275006789,0.0,0.06571919978274644,0.0,0.0003620892550013578,0.0004526115687516973,0.008871186747533268,0.0,0.019100208201321626,0.033221689146374585,0.0,0.246130171087173,0.0,0.05494704444645605
txk,0.00012156576707999027,0.007597860442499392,0.0,0.06041818623875517,0.001337223437879893,0.025893508388037927,6.0782883539995136e-05,0.0018842693897398492,0.0,0.010576221735959153,0.0,0.0005470459518599562,0.00024313153415998054,0.0,0.0,0.0,0.0,0.23243374665694141,0.0,0.07403355215171407,0.0003039144176999757,0.0007901774860199367,0.0,0.03707755895939703,0.0,0.03756382202771699,0.0,0.0,0.0,0.036348164356917095,0.15049841964502797,0.0,0.02966204716751763,0.0,0.2926088013615366
tyw,0.003159757330637007,0.006698685540950455,0.003159757330637007,0.05283114256825076,0.004929221435793731,0.0371587462082912,0.0002527805864509606,0.0015166835187057635,0.012259858442871587,0.044110212335692615,0.0020222446916076846,0.005561172901921132,0.0001263902932254803,0.0,0.0,0.0,0.0,0.21056622851365014,0.00037917087967644087,0.05776036400404449,0.0005055611729019212,0.0020222446916076846,0.1391557128412538,0.046511627906976744,0.0,0.0036653185035389283,0.0001263902932254803,0.01744186046511628,0.0,0.07507583417593529,0.08000505561172902,0.0,0.12082912032355915,0.0,0.07216885743174924
tza,0.014667934265924215,0.004210240391144914,0.0014939562678256146,0.03436099415998913,0.004617683009642808,0.02553307075920141,0.00013581420616596497,0.0005432568246638599,0.006383267689800353,0.053239168817058265,0.0006790710308298248,0.0186065462447372,0.0013581420616596495,0.0,0.010865136493277196,0.14124677441260355,0.0,0.20399293766127938,0.00027162841233192993,0.03585495042781475,0.0012223278554936846,0.0012223278554936846,0.0,0.05418986826022002,0.0,0.0158902621214179,0.0,0.07021594458780388,0.0,0.010321879668613337,0.0767350264837702,0.0,0.16868124405812848,0.011408393317941056,0.03205215265516773
tzn,0.0022552999548940008,0.06886182528943016,0.0007517666516313336,0.052924372274845886,0.0013531799729364006,0.023004059539918808,0.0,0.0006014133213050669,0.0009021199819576004,0.07758231844835363,0.00015035333032626674,0.03924221921515562,0.00030070666065253347,0.0,0.0,0.13351375732972484,0.0,0.20553300255600662,0.00015035333032626674,0.05472861223876109,0.00015035333032626674,0.0022552999548940008,0.0,0.1016388513005563,0.0,0.01789204630882574,0.00030070666065253347,0.019545932942414676,0.0,0.005412719891745603,0.06480228537062097,0.0,0.09998496466696738,0.0,0.02616147947677041
ubr,0.001949490474080638,0.0015950376606114311,0.0,0.04474966770048737,0.002215330084182543,0.03650863978732831,0.0005316792202038103,8.861320336730173e-05,0.12583074878156844,0.017634027470093044,0.0,0.06601683650863979,8.861320336730173e-05,0.0,0.0,0.0,0.0,0.2400531679220204,0.0,0.04661054497120071,0.00017722640673460346,0.0020381036774479396,0.00044306601683650863,0.056269384138236594,0.0,0.010013291980505096,0.0,0.009038546743464776,0.0,0.01914045192733717,0.19645547186530793,0.0,0.11182986264953478,0.0,0.01072219760744351
udj,0.006526468455402465,0.0032632342277012327,0.007251631617113851,0.03843364757070341,0.0025380710659898475,0.07324147933284988,0.0,0.0025380710659898475,0.1994198694706309,0.07432922407541696,0.0036258158085569255,0.00435097897026831,0.0,0.0,0.0,0.0,0.0,0.27447425670775927,0.0,0.04024655547498187,0.0032632342277012327,0.00036258158085569254,0.0,0.023205221174764323,0.0,0.0,0.0,0.014503263234227702,0.0,0.014140681653372008,0.05184916606236403,0.0,0.11747643219724438,0.0,0.044960116026105876
uey,0.003985932004689332,0.0024384525205158264,0.00018757327080890974,0.06311840562719813,0.002485345838218054,0.0384525205158265,0.0,0.0,0.002250879249706917,0.04032825322391559,0.00018757327080890974,0.03427901524032825,0.0008440797186400938,0.0,0.0,0.0,0.0,0.2458147713950762,9.378663540445487e-05,0.06429073856975381,0.0007502930832356389,0.008159437280187573,0.06747948417350527,0.10044548651817116,0.0,0.010691676436107855,9.378663540445487e-05,9.378663540445487e-05,0.0,0.149073856975381,0.11001172332942556,0.0,0.042672919109026965,0.0,0.011770222743259085
ufc,0.0015287922541192458,0.005775437404450484,0.0,0.12230338032953966,0.0027178528962119924,0.010191948360794971,0.0,0.0,0.13912009512485138,0.030915576694411414,0.0005095974180397486,0.013759130287073212,0.0,0.0,0.00033973161202649905,0.0,0.00016986580601324953,0.2160693052488534,0.0,0.12536096483777814,0.0006794632240529981,0.0006794632240529981,0.0,0.05690504501443859,0.0,0.005605571598437235,0.0,0.0010191948360794973,0.0,0.002208255478172244,0.06081195855274333,0.06709699337523356,0.10888398165449295,0.0005095974180397486,0.026838797350093428
uhx,0.0011126564673157164,0.009457579972183588,0.0,0.05507649513212796,0.006954102920723227,0.01196105702364395,0.0002781641168289291,0.0016689847009735744,0.07399165507649513,0.021974965229485395,0.0,0.0022253129346314327,0.0,0.0,0.008344923504867872,0.0,0.0,0.2712100139082058,0.0008344923504867872,0.06203059805285118,0.0,0.1474269819193324,0.0,0.036717663421418634,0.0,0.0022253129346314327,0.0013908205841446453,0.0,0.0,0.0036161335187760778,0.06369958275382476,0.0,0.16606397774687065,0.007788595271210014,0.04394993045897079
